단지코드,총세대수,지역,공가수,도보 10분거리 내 지하철역 수(환승노선 수 반영),도보 10분거리 내 버스정류장 수,단지내주차면수,등록차량수,상가수,자격유형_major,공급유형_major,전용면적별세대수합,전용면적별세대수합_myhome,입주후기간(월),단지명,주소,총입주민수,준공후기간(월),차량미보유세대수,임대료,임대보증금,소형세대,중형세대,대형세대,전용면적,아파트수,차량보유인구비율,차량미보유세대비율
C1695,203,전라남도,12.0,0.0,4.0,109.0,123.0,0.0,J,행복주택,200,200,7.0,여수수정,전라남도 여수시 이순신광장로 260,265.0,34.0,200.0,129749.0,21929600.0,0.9852216748768473,0.0,0.0,27.0,5,0.4056767907739719,0.9852216748768473
C2556,303,울산광역시,21.0,0.0,2.0,249.0,148.0,0.0,H,국민임대,300,300,28.0,웅촌,울산광역시 울주군 웅촌면 곡천검단로 159,410.0,32.0,0.0,128974.0,9353333.0,0.7656765676567657,0.22442244224422442,0.0,39.0,3,0.38280531639220905,0.0
C2086,1080,세종특별자치시,7.0,0.0,2.0,1142.0,1524.0,0.0,A,공공임대(10년),1080,1080,,가온마을9단지,세종특별자치시 다정북로 183,1603.0,23.0,0.0,510610.0,46055556.0,0.0,0.7777777777777778,0.2222222222222222,69.0,9,0.46844836243932353,0.0
C1544,442,대구광역시,10.0,0.0,2.0,533.0,713.0,0.0,A,공공임대(10년),442,442,,옥포르상트레빌,대구광역시 달성군 옥포읍 금계길 12,1179.0,22.0,0.0,480090.0,49696833.0,0.0,0.33031674208144796,0.669683257918552,82.0,3,0.41663200297742825,0.0
C2154,178,강원도,2.0,0.0,1.0,131.0,124.0,0.0,A,국민임대,178,178,32.0,양양물치,강원도 양양군 강현면 물치천로 70-17,282.0,32.0,0.0,154775.0,11114606.0,0.7865168539325843,0.21348314606741572,0.0,34.0,4,0.40053650767038274,0.0
C2496,818,전라북도,0.0,0.0,3.0,995.0,1400.0,0.0,A,공공임대(10년),818,818,,전주효천 A3블록,전라북도 전주시 완산구 효천중앙로 50,2100.0,20.0,0.0,576210.0,66242053.0,0.0,0.22982885085574573,0.7701711491442543,82.0,4,0.3846965003624857,0.0
C1756,404,울산광역시,1.0,0.0,3.0,486.0,609.0,0.0,A,공공임대(10년),404,404,,울산송정하우스디,울산광역시 북구 화산로 140,695.0,20.0,0.0,619999.0,54999999.0,0.0,0.0,1.0,84.0,4,0.38280531639220905,0.0
C2362,1509,경기도,46.0,0.0,2.0,1055.0,196.0,0.0,J,행복주택,1500,1500,33.0,양주옥정3단지,경기도 양주시 옥정서로 254,1618.0,48.0,1500.0,103467.0,24534667.0,0.9940357852882704,0.0,0.0,29.0,14,0.42587549369457867,0.9940357852882704
C2568,412,경상북도,31.0,0.0,2.0,287.0,189.0,0.0,J,행복주택,410,410,31.0,김천삼락 1블록 행복주택,경상북도 김천시 물망골길 71,555.0,33.0,410.0,90085.0,15443903.0,0.9951456310679612,0.0,0.0,28.0,5,0.3953120921094209,0.9951456310679612
C2245,212,경상남도,22.0,0.0,1.0,114.0,98.0,0.0,K,행복주택,210,210,26.0,진주문산 LH아파트,경상남도 진주시 문산읍 월아산로 1047-14,256.0,35.0,210.0,26804.0,51474071.0,0.9905660377358491,0.0,0.0,27.0,7,0.4007868525896411,0.9905660377358491
C2059,26,경기도,1.0,1.0,3.0,13.0,13.0,0.0,L,행복주택,26,26,31.0,부천중동1 행복주택,경기도 부천시 중동로 88,40.0,31.0,26.0,197308.0,47445769.0,1.0,0.0,0.0,28.0,3,0.42587549369457867,1.0
C2549,202,제주특별자치도,17.0,0.0,2.0,141.0,165.0,0.0,J,행복주택,200,200,30.0,서귀포혁신도시 LH3단지,제주특별자치도 서귀포시 서호중앙로 56-13,348.0,30.0,200.0,109140.0,25680000.0,0.9900990099009901,0.0,0.0,28.0,5,0.3765596236449168,0.9900990099009901
C1584,1227,경기도,40.0,0.0,3.0,857.0,507.0,0.0,J,행복주택,1220,1220,27.0,남양주별내 A1-2 행복주택리츠,경기도 남양주시 덕송3로 30,1540.0,31.0,1220.0,190607.0,41715344.0,0.9942950285248574,0.0,0.0,26.0,6,0.42587549369457867,0.9942950285248574
C2298,581,대전광역시,21.0,0.0,3.0,408.0,444.0,0.0,J,행복주택,578,578,25.0,대전봉산 A3BL 행복주택,대전광역시 유성구 와룡로136번길 97,647.0,27.0,578.0,130402.0,27084428.0,0.9948364888123924,0.0,0.0,28.0,5,0.4171733404019149,0.9948364888123924
C2225,1206,경상남도,49.0,0.0,3.0,842.0,448.0,0.0,K,행복주택,1200,1200,17.0,김해율하2 A3블록,경상남도 김해시 율하5로 14,769.0,28.0,1200.0,27058.0,51953782.0,0.9950248756218906,0.0,0.0,27.0,9,0.4007868525896411,0.9950248756218906
C2328,1077,충청북도,4.0,0.0,2.0,1239.0,1374.0,0.0,A,공공임대(10년),1077,1077,,청주동남A-4블록(공임리츠),충청북도 청주시 상당구 동남로 187,1938.6000000000001,8.0,0.0,378394.0,42607242.0,0.0,1.0,0.0,56.0,7,0.4093640981700224,0.0
C1045,464,강원도,13.0,0.0,2.0,288.0,266.0,0.0,H,국민임대,464,464,12.0,원주태장LH 천년나무 6단지,강원도 원주시 치악로 1989,835.2,15.0,0.0,157207.0,15628879.0,0.7629310344827587,0.23706896551724138,0.0,35.0,4,0.40053650767038274,0.0
C1207,100,광주광역시,10.0,0.0,6.0,54.0,59.0,0.0,J,행복주택,100,100,17.0,광주첨단H-1(창업지원),광주광역시 광산구 첨단중앙로152번길 6-8,81.0,17.0,100.0,137458.0,26605760.0,1.0,0.0,0.0,27.0,3,0.41754416938850125,1.0
C1970,214,광주광역시,16.0,0.0,6.0,108.0,159.0,0.0,J,행복주택,200,200,17.0,광주첨단H-3,광주광역시 광산구 임방울대로800번길 11-5,170.0,17.0,200.0,128844.0,24938320.0,0.9345794392523364,0.0,0.0,26.0,5,0.41754416938850125,0.9345794392523364
C1732,266,광주광역시,17.0,0.0,3.0,188.0,267.0,0.0,L,행복주택,264,264,16.0,광주효천1 A-3BL,광주광역시 남구 효천중앙로 35,478.8,18.0,264.0,135797.0,25866819.0,0.5939849624060151,0.39849624060150374,0.0,29.0,6,0.41754416938850125,0.9924812030075187
C2433,511,경기도,19.0,0.0,2.0,389.0,130.0,0.0,J,행복주택,508,508,13.0,양주고읍 LH13단지아파트,경기도 양주시 고읍남로 94,919.8000000000001,13.0,508.0,125091.0,28917165.0,0.9941291585127201,0.0,0.0,28.0,5,0.42587549369457867,0.9941291585127201
C1156,1004,충청북도,47.0,0.0,3.0,700.0,505.0,0.0,K,행복주택,998,998,15.0,청주동남 LH행복주택,충청북도 청주시 상당구 월운로 146,1807.2,16.0,998.0,34765.0,66756963.0,0.9940239043824701,0.0,0.0,26.0,8,0.4093640981700224,0.9940239043824701
C2142,954,울산광역시,41.0,0.0,5.0,772.0,396.0,0.0,H,국민임대,946,946,7.0,울산송정2,울산광역시 북구 박상진2로 82,1717.2,7.0,0.0,189051.0,16662478.0,0.7651991614255765,0.22641509433962265,0.0,36.0,4,0.38280531639220905,0.0
C2153,362,전라남도,20.0,0.0,3.0,345.0,280.0,0.0,H,국민임대,362,362,10.0,고흥남계 LH1단지,전라남도 고흥군 고흥읍 터미널길 17-35,651.6,12.0,0.0,190234.0,14611116.0,0.6685082872928176,0.3314917127071823,0.0,38.0,4,0.4056767907739719,0.0
C2186,924,대구광역시,0.0,0.0,8.0,664.0,744.0,0.0,H,국민임대,916,916,16.0,대구연경 LH천년나무 2단지,대구광역시 동구 연경지묘로 153,981.0,16.0,232.0,77848.0,8657373.0,0.7878787878787878,0.20346320346320346,0.0,34.0,6,0.41663200297742825,0.2510822510822511
C1176,1486,충청북도,55.0,0.0,3.0,1493.0,619.0,0.0,H,국민임대,1486,1486,11.0,청주동남A-1블록(국민임대),충청북도 청주시 상당구 호미로 137,2674.8,12.0,0.0,189160.0,20314430.0,0.5962314939434724,0.4037685060565276,0.0,41.0,8,0.4093640981700224,0.0
C2446,2200,경기도,32.0,0.0,5.0,1570.0,1204.0,0.0,N,행복주택,2200,2200,11.0,오봉산마을,경기도 의왕시 행복마을3로 18,3960.0,12.0,2200.0,202088.0,48501818.0,0.7018181818181818,0.29818181818181816,0.0,34.0,12,0.42587549369457867,1.0
C2586,90,제주특별자치도,7.0,0.0,3.0,66.0,57.0,0.0,J,행복주택,90,90,10.0,서귀포서홍행복주택,제주특별자치도 서귀포시 장수로 115,162.0,13.0,90.0,122287.0,28773333.0,1.0,0.0,0.0,29.0,5,0.3765596236449168,1.0
C2035,492,강원도,24.0,0.0,1.0,521.0,246.0,0.0,A,국민임대,492,492,2.0,춘천우두 국민임대 3단지,강원도 춘천시 우두1길 40,885.6,2.0,0.0,167341.0,18201220.0,0.6341463414634146,0.36585365853658536,0.0,38.0,5,0.40053650767038274,0.0
C2020,40,부산광역시,7.0,1.0,2.0,25.0,19.0,0.0,L,행복주택,40,40,10.0,부산용호(행복주택),부산광역시 남구 동명로 183,22.0,52.0,40.0,130016.0,26900000.0,1.0,0.0,0.0,25.0,3,0.3727848992815887,1.0
C2437,90,충청북도,12.0,0.0,1.0,30.0,16.0,0.0,C,영구임대,90,90,8.0,제천청전(공공실버),충청북도 제천시 용두천로40길 28,162.0,10.0,90.0,107530.0,10346000.0,1.0,0.0,0.0,25.0,1,0.4093640981700224,1.0
C2532,239,강원도,7.0,0.0,1.0,166.0,146.0,0.0,A,국민임대,239,239,143.0,평창하진부주공아파트,강원도 평창군 진부면 경강로 3587,708.0,144.0,0.0,138835.0,13647815.0,0.0,1.0,0.0,51.0,6,0.40053650767038274,0.0
